cod	lat	lng	intrusion	variation	flag_variation
45900	40.2467317	-4.3770704	3	224.9	pos
45908	40.1929608	-4.4490836	13	0.0	null
45909	40.246404	-4.248717	11	100.0	pos
45910	40.1544559	-4.387352	4	0.0	null
45919	40.0899779	-4.4696765	6	0.0	null
45920	40.1711407	-4.2128337	3	0.0	null
45930	40.2233121	-4.1820961	1	0.0	null
45940	40.2058163	-4.100217	6	33.1	pos
45950	40.2079674	-4.0388918	4	502.1	pos
45960	40.1057665	-4.0388918	5	0.0	null
46001	39.4741757	-0.380721	2	106.3	pos
46002	39.4690149	-0.3760125	2	0.0	null
46003	39.4767864	-0.3736584	1	36.2	pos
46004	39.4612576	-0.3736584	1	17.2	pos
46005	39.4638684	-0.3665972	1	42.3	pos
46006	39.4642647	-0.3761971	1	10.6	pos
46007	39.4625251	-0.3818982	1	44.6	neg
46008	39.4728624	-0.3866074	1	30.0	neg
46009	39.4845265	-0.380721	3	51.9	pos
46010	39.4781137	-0.363067	1	17.4	pos
46011	39.4678728	-0.3254317	8	62.8	pos
46012	39.3512343	-0.3465971	3	13.8	neg
46013	39.4392925	-0.3607137	6	0.0	null
46014	39.4520748	-0.4101619	5	136.7	pos
46015	39.4865842	-0.394387	2	11.2	neg
46016	39.5220376	-0.3795438	2	25.5	neg
46017	39.4417674	-0.3960275	3	8.6	neg
46018	39.4676547	-0.3960275	3	39.4	neg
46019	39.4987827	-0.3724815	4	36.7	neg
46020	39.4884784	-0.3583606	4	0.0	null
46021	39.4729669	-0.3536548	2	252.1	pos
46022	39.4704139	-0.3418927	3	24.7	pos
46023	39.4626141	-0.3536548	0	47.5	neg
46024	39.4471372	-0.3348372	4	0.0	null
46025	39.5013158	-0.3889622	1	34.6	neg
46026	39.4392328	-0.3795438	3	21.0	neg
46035	39.4909035	-0.4078058	3	239.5	pos
46100	39.5090031	-0.4101619	2	19.7	neg
46110	39.5322178	-0.4266584	2	1.7	neg
46111	39.5361425	-0.4136962	0	2.4	pos
46113	39.5633676	-0.3889622	3	29.1	neg
46115	39.5401288	-0.3818982	19	0.0	null
46116	39.5607435	-0.4007384	4	0.0	null
46117	39.6199366	-0.4596721	2	6.3	pos
46118	39.7025721	-0.4408037	1	0.0	null
46119	39.6407302	-0.4219444	2	5.4	neg
46120	39.4988831	-0.3395407	2	48.6	pos
46130	39.571301	-0.3301342	2	28.6	neg
46131	39.5246759	-0.363067	3	0.0	null
46132	39.5143748	-0.3489496	2	2.1	neg
46133	39.5247603	-0.3348372	1	6.1	pos
46134	39.545359	-0.363067	3	100.0	pos
46135	39.5454298	-0.3395407	13	0.0	null
46136	39.5737943	-0.3607137	4	98.9	pos
46137	39.5649501	-0.2890071	1	40.8	neg
46138	39.5919278	-0.3442449	2	48.2	neg
46139	39.5764948	-0.3207299	2	100.0	pos
46148	39.7491494	-0.3889622	9	2.3	pos
46160	39.7118591	-0.658333	5	0.0	null
46164	39.5979328	-0.724773	6	17.2	neg
46166	39.5765031	-0.8389252	40	0.0	null
46167	39.6540616	-0.8246386	11	100.0	pos
46169	39.7021768	-0.5352356	3	38.7	neg
46170	39.7005224	-0.8198775	4	100.0	pos
46171	39.7010328	-0.7437761	8	0.0	null
46174	39.6576317	-0.6701892	7	100.0	pos
46176	39.7918543	-1.0011902	6	0.0	null
46180	39.593394	-0.6156794	4	105.6	pos
46181	39.6168643	-0.5707055	2	0.0	null
46182	39.5319576	-0.4927134	0	43.0	pos
46183	39.5628099	-0.5305087	1	11.6	pos
46184	39.5629756	-0.4927134	1	103.2	pos
46185	39.5989564	-0.5352356	0	46.8	neg
46190	39.5368528	-0.554149	2	17.8	neg
46191	39.5570433	-0.6488505	3	1.3	pos
46192	39.3709894	-0.5920027	3	36.1	neg
46193	39.3291994	-0.6488505	4	43.4	neg
46194	39.3137634	-0.6251541	7	10.4	neg
46195	39.2879855	-0.5920027	3	0.9	pos
46196	39.2463449	-0.610943	1	45.6	neg
46197	39.2831318	-0.5210565	4	46.9	neg
46200	39.4287792	-0.4078058	3	63.3	pos
46210	39.4390354	-0.4360881	2	25.7	neg
46220	39.3766738	-0.4832702	4	7.1	pos
46230	39.2677367	-0.4785495	3	25.2	neg
46240	39.246716	-0.5352356	14	5.9	neg
46250	39.1895709	-0.5305087	10	0.0	null
46260	39.1219221	-0.5352356	8	0.0	null
46266	39.1008259	-0.5920027	22	100.0	pos
46267	39.0957819	-0.5588787	9	2.3	neg
46268	39.1477387	-0.5778033	14	100.0	pos
46269	39.1733216	-0.658333	5	100.0	pos
46270	39.075125	-0.5210565	2	29.2	neg
46290	39.3768239	-0.44552	5	289.4	pos
46292	39.1584097	-0.5210565	17	36.5	neg
46293	39.064577	-0.5494198	4	0.0	null
46294	39.0644404	-0.5778033	5	100.0	pos
46295	39.0746656	-0.6156794	4	6.0	pos
46300	39.6246684	-1.2313618	3	156.4	pos
46317	39.5393399	-1.4628042	10	5.3	pos
46340	39.4915456	-1.1065272	2	33.8	neg
46350	39.5858784	-0.9629523	11	100.0	pos
46352	39.4186051	-1.1544963	7	100.0	pos
46360	39.4315189	-0.8579818	6	8.0	pos
46367	39.3380122	-0.8865834	5	0.0	null
46368	39.3490041	-0.8008388	4	0.0	null
46369	39.3752142	-0.7580342	2	47.0	neg
46370	39.5043243	-0.810357	0	45.8	neg
46380	39.5154621	-0.6867939	7	0.0	null
46388	39.4327612	-0.6678177	1	48.1	neg
46389	39.3807822	-0.6962853	6	0.0	null
46390	39.5325524	-1.1448981	9	100.0	pos
46391	39.5028435	-1.0011902	30	0.0	null
46392	39.5034741	-0.9247501	2	100.0	pos
46393	39.6582402	-0.9533984	9	0.0	null
46394	39.4799732	-0.5494198	5	100.0	pos
46400	39.1436474	-0.2713944	2	42.0	neg
46409	39.4126358	-0.554149	18	0.0	null
46410	39.2059618	-0.3089777	4	68.2	pos
46417	39.1876813	-0.3395407	14	0.0	null
46419	39.2398601	-0.259657	7	0.0	null
46420	39.2683078	-0.3089777	11	0.0	null
46430	39.2680847	-0.3842527	12	625.9	pos
46439	39.304409	-0.3889622	4	0.0	null
46440	39.2835817	-0.4078058	6	0.0	null
46450	39.2886534	-0.4408037	5	84.6	pos
46460	39.3510531	-0.403094	4	112.7	pos
46469	39.3847121	-0.4148744	10	1285.6	pos
46470	39.3977263	-0.3983829	2	37.6	neg
46500	39.7030443	-0.2901815	5	34.9	neg
46510	39.725076	-0.2373658	5	3.8	pos
46511	39.7262738	-0.2784385	5	0.0	null
46512	39.7276084	-0.2584835	11	335.8	pos
46520	39.6567522	-0.2291565	5	80.9	pos
46529	39.6903349	-0.203367	4	44.8	pos
46530	39.6152816	-0.3042778	2	26.8	pos
46540	39.5945969	-0.3136781	3	0.0	null
46550	39.5429172	-0.3136781	3	0.0	null
46560	39.5558349	-0.3160286	1	100.0	pos
46590	39.7182861	-0.3701276	8	208.7	pos
46591	39.6874041	-0.3513021	4	215.3	pos
46593	39.7852845	-0.3654204	3	100.0	pos
46600	39.1432015	-0.4219444	2	20.5	neg
46610	39.1686381	-0.5588787	4	25.6	neg
46612	39.1642009	-0.3654204	1	100.0	pos
46613	39.1383128	-0.3230807	10	0.0	null
46614	39.1175453	-0.3042778	6	119.0	pos
46621	39.09691	-1.1257082	40	0.0	null
46624	39.2011361	-1.1065272	80	100.0	pos
46640	38.8804692	-0.810357	8	41.7	pos
46650	38.9392417	-0.587269	1	12.8	pos
46660	39.0544094	-0.4927134	6	0.0	null
46666	39.0442123	-0.4360881	11	0.0	null
46667	39.0182024	-0.4219444	5	47.1	neg
46668	39.0141081	-0.4702895	103	185.2	pos
46670	39.0547359	-0.4078058	7	371.0	pos
46680	39.2159697	-0.4313729	2	0.0	null
46687	39.2213766	-0.3701276	3	43.4	neg
46688	39.1902176	-0.3607137	6	0.0	null
46690	38.9704561	-0.606207	6	4.6	pos
46691	38.891706	-0.6867939	16	5.3	neg
46700	44.5072629	1.09694	9	0.0	null
46710	38.9745344	-0.1518394	5	0.0	null
46711	38.9536802	-0.1377983	3	43.9	neg
46712	38.9432525	-0.1284404	5	144.1	pos
46713	38.9484314	-0.1612029	14	0.0	null
46714	38.9445309	-0.1506691	4	8.2	pos
46715	38.9327845	-0.1518394	4	0.0	null
46716	38.9327587	-0.1705687	43	95.7	pos
46717	38.9197163	-0.1635442	5	137.8	pos
46720	38.8725866	-0.2338473	2	0.0	null
46722	38.93273	-0.1893072	10	0.0	null
46723	38.9444914	-0.1787657	4	18.4	pos
46724	38.940489	-0.2291565	8	26.5	neg
46725	38.9404306	-0.25731	5	0.0	null
46726	38.9142495	-0.2901815	11	0.0	null
46727	38.9509794	-0.2010233	11	0.0	null
46728	38.9770079	-0.2338473	6	6.5	neg
46730	38.9927623	-0.1729106	4	5.4	pos
46740	39.0964381	-0.3983829	4	0.0	null
46750	39.0392998	-0.3465971	7	0.0	null
46758	39.0133287	-0.3136781	6	13.7	neg
46760	39.0812204	-0.2526163	10	22.3	neg
46770	39.0396152	-0.2150873	2	119.9	pos
46780	38.8936726	-0.102718	6	0.0	null
46790	39.0135245	-0.2291565	7	0.0	null
46791	39.0654707	-0.3042778	14	0.0	null
46792	39.1069734	-0.3607137	20	0.0	null
46800	38.9969674	-0.5163312	1	47.3	pos
46810	38.9642617	-0.7722974	1	100.0	pos
46811	38.9320672	-0.8961217	50	100.0	pos
46813	38.9849743	-0.5718884	10	0.0	null
46814	39.0018003	-0.5967369	5	0.0	null
46815	39.0229309	-0.5399631	5	26.2	neg
46816	39.0123699	-0.5683399	8	0.0	null
46820	39.0171652	-0.6488505	3	100.0	pos
46821	39.0377989	-0.6867939	4	100.0	pos
46823	39.1001952	-0.705779	8	100.0	pos
46830	38.9555415	-0.4408037	5	0.0	null
46837	38.9347999	-0.403094	4	2.3	neg
46838	38.9559121	-0.3277829	11	0.0	null
46840	38.9086102	-0.4266584	2	0.0	null
46842	38.8932594	-0.3277829	23	0.0	null
46843	38.8564653	-0.3983829	10	0.0	null
46850	38.9132989	-0.554149	3	57.0	pos
46860	38.8715982	-0.5352356	3	107.5	pos
46868	38.8666747	-0.4643906	46	0.0	null
46869	38.8351973	-0.4927134	2	0.0	null
46870	38.7975578	-0.6962853	2	43.2	neg
46880	38.7561207	-0.6204165	3	0.0	null
46890	38.8296947	-0.554149	5	48.7	neg
46892	38.8848564	-0.4903524	12	28.1	pos
46894	38.9815376	-0.4643906	3	0.0	null
46900	39.4076898	-0.5021589	3	36.5	neg
46901	39.4155312	-0.4856308	0	0.0	null
46910	39.4185144	-0.3795438	6	5.3	pos
46920	39.4779243	-0.4195876	3	117.6	pos
46930	39.4697936	-0.5116066	10	100.3	pos
46940	39.4957302	-0.4974359	3	45.1	neg
46950	39.4597817	-0.4266584	4	23.3	neg
46960	39.4595217	-0.4927134	6	20.9	neg
46970	39.4518434	-0.4714694	4	5.7	pos
46980	39.5424148	-0.4643906	2	42.0	neg
46989	39.5082909	-0.4284263	10	0.0	null
47001	41.6499176	-4.7290462	1	9.8	pos
47002	41.6502362	-4.721286	2	44.0	neg
47003	41.654999	-4.7264594	3	0.0	null
47004	41.645803	-4.7232259	3	411.5	pos
47005	41.6530417	-4.7135268	7	4.8	pos
47006	41.6394339	-4.7419825	2	61.6	pos
47007	41.6423478	-4.7316332	11	124.8	pos
47008	41.6134623	-4.7381013	1	5.1	neg
47009	41.7483736	-4.8416936	1	25.6	neg
47010	41.6704519	-4.7135268	4	100.0	pos
47011	41.6705273	-4.6812086	7	38.2	pos
47012	41.6303025	-4.6915484	7	0.0	null
47013	41.6363931	-4.725166	5	36.7	neg
47014	41.6400908	-4.7562159	3	6.8	neg
47016	41.6333885	-4.7678642	2	0.0	null
47100	41.5023868	-5.0078451	4	79.0	pos
47120	41.6344844	-5.1744903	11	100.0	pos
47130	41.5892347	-4.8416936	3	0.0	null
47134	41.6305442	-5.0390536	6	100.0	pos
47140	41.5744687	-4.7174062	1	14.6	neg
47150	38.2856247	-85.8241312	1	0.0	null
47151	41.5393701	-4.7225793	1	100.0	pos
47155	41.6964381	-4.6553679	2	198.6	pos
47160	41.4501996	-4.5830789	9	400.0	pos
47161	41.5648493	-4.647618	5	4.0	neg
47162	41.5283965	-4.6243751	1	44.2	neg
47164	41.4446648	-4.4696765	9	0.0	null
47166	41.4530186	-4.3822109	11	0.0	null
47170	41.6574858	-4.6347041	0	10.1	pos
47172	41.6854465	-4.5572847	22	0.0	null
47193	41.5969189	-4.6553679	2	61.1	pos
47194	41.7604734	-4.7898731	3	0.0	null
47195	41.626038	-4.795053	1	43.7	neg
47196	41.4755792	-4.6967189	7	0.0	null
47210	41.1911026	-4.8002333	5	13.9	neg
47230	41.4122473	-4.7795149	7	0.0	null
47238	41.375664	-4.6967189	4	0.0	null
47239	41.5086181	-4.8624355	2	0.0	null
47240	41.4721739	-4.7795149	10	0.0	null
47250	41.4364758	-4.6760395	2	31.3	neg
47260	41.7179841	-4.6140481	1	2.9	pos
47270	41.7733965	-4.7174062	4	1.1	pos
47280	41.8091918	-4.6915484	18	9.1	pos
47282	41.8203734	-4.660535	5	0.0	null
47290	41.8172868	-4.6140481	2	100.0	pos
47300	45.2866371	15.1895096	2	0.0	null
47315	41.6541633	-4.2025859	10	0.0	null
47320	41.524528	-4.4696765	3	53.8	pos
47330	41.5843497	-4.4696765	5	0.0	null
47340	41.6058666	-4.4284985	16	0.0	null
47350	41.6090002	-4.3462373	7	0.0	null
47400	41.3165673	-4.9143239	2	21.3	neg
47410	41.2851649	-4.7070616	4	125.3	pos
47420	41.3422602	-4.5315029	3	41.9	neg
47430	41.3598228	-4.5934	8	39.6	pos
47440	41.4006464	-4.5727598	8	100.0	pos
47450	41.3200761	-4.8313257	9	0.0	null
47460	41.2633764	-4.9870491	8	100.0	pos
47465	41.321644	-5.0286488	5	0.0	null
47490	41.4243314	-4.9662608	20	0.0	null
47491	41.4365471	-4.9143239	10	0.0	null
47493	41.2286126	-4.8624355	30	100.0	pos
47494	41.1858548	-4.9247074	26	0.0	null
47510	41.301876	-5.2475518	9	0.0	null
47512	41.2551147	-5.1744903	33	0.0	null
47610	41.6507025	-4.8002333	1	230.2	pos
47620	41.7086323	-4.8416936	5	5.4	pos
47630	41.7836709	-4.9454803	25	0.0	null
47639	41.8363717	-4.8728093	9	100.0	pos
47640	41.7231975	-4.9662608	7	0.0	null
47800	41.878304	-5.0494602	3	96.1	pos
47814	41.9707706	-5.1953554	266	0.0	null
47820	41.8169992	-5.0911062	18	0.0	null
47860	41.7343469	-5.2736679	37	59.4	pos
48001	43.2637606	-2.9269593	0	100.0	pos
48002	43.247748	-2.9625587	2	36.4	neg
48003	43.2294405	-2.9225893	2	37.8	neg
48004	43.2565916	-2.9001212	7	0.0	null
48005	43.2571974	-2.9238378	2	15.4	neg
48006	43.2573881	-2.9163471	4	0.0	null
48007	43.2704503	-2.9250864	5	0.0	null
48008	43.2600098	-2.9319541	2	25.9	neg
48009	43.2653647	-2.9350761	1	17.0	pos
48010	43.2591661	-2.9413208	7	0.0	null
48011	43.2662977	-2.9425887	2	132.2	pos
48012	43.2543346	-2.9413208	3	33.1	neg
48013	43.2728848	-2.9713064	3	0.0	null
48014	43.2698106	-2.9500647	4	57.8	pos
48015	43.2756613	-2.9101057	3	5.5	pos
48100	44.5403466	3.2986106	1	43.0	neg
48110	43.3653738	-2.8926342	2	32.9	neg
48111	43.3453261	-2.9225893	0	100.0	pos
48113	43.3094712	-2.8128463	3	100.0	pos
48114	43.3443374	-2.7680247	5	100.0	pos
48116	43.3196107	-2.7929203	4	0.0	null
48120	43.3769998	-2.8128463	5	100.0	pos
48130	43.4199952	-2.8277963	3	176.6	pos
48140	43.1699083	-2.7879401	6	2.4	neg
48141	43.1136986	-2.7083287	2	100.0	pos
48150	44.2164179	3.3993751	2	0.0	null
48160	43.307738	-2.8826534	2	1.8	pos
48170	43.2891757	-2.8527235	5	0.4	neg
48180	43.3166339	-2.9126022	1	48.0	neg
48190	43.2567543	-3.1679257	3	80.8	pos
48192	43.1622328	-3.0876783	2	0.0	null
48195	43.2666198	-2.7879401	8	0.0	null
48196	43.2800119	-2.8327807	2	41.4	neg
48200	43.1592542	-2.6238895	2	0.0	null
48210	43.0422357	-2.6536742	10	95.0	pos
48213	43.1491142	-2.6437438	9	50.0	neg
48215	43.1925642	-2.6487087	6	10.5	neg
48220	43.1353794	-2.6090043	5	87.4	pos
48230	43.1177753	-2.5296971	6	0.0	null
48240	43.1988732	-2.5842062	3	49.1	pos
48249	43.1720897	-2.5916443	22	100.0	pos
48250	43.1711608	-2.5247449	3	48.5	neg
48260	43.1911698	-2.4950428	5	7.0	pos
48269	43.2141612	-2.5495112	6	100.0	pos
48270	43.2708946	-2.4975172	5	102.9	pos
48280	43.3672101	-2.5074163	7	0.0	null
48291	43.0970619	-2.5891648	7	34.2	pos
48300	43.3123378	-2.6934166	3	0.0	null
48309	43.3259935	-2.728219	9	39.7	neg
48311	43.3908906	-2.6338156	7	0.0	null
48314	43.3615085	-2.6536742	3	0.0	null
48330	43.2041405	-2.7730027	8	35.9	neg
48340	43.2293933	-2.728219	4	0.0	null
48350	43.369521	-2.7232456	1	3.6	pos
48370	43.4026644	-2.7481176	3	25.9	pos
48380	43.2914867	-2.5495112	22	0.0	null
48382	43.2748644	-2.6437438	9	9.8	neg
48390	43.2034144	-2.8028823	12	7.8	neg
48392	43.268527	-2.7083287	3	92.4	pos
48410	43.0705453	-2.8876436	3	0.0	null
48450	43.2570945	-2.8801585	5	0.0	null
48460	43.0081817	-3.0476046	4	95.5	pos
48480	43.2066495	-2.8676861	5	17.7	pos
48490	43.1792265	-2.9001212	1	100.0	pos
48498	43.16643	-2.9275836	1	100.0	pos
48500	43.3121887	-3.0826673	1	0.0	null
48510	43.2942173	-3.0325855	4	29.5	neg
48520	43.2816822	-3.0501082	120	0.0	null
48530	43.3129927	-3.052612	4	36.5	neg
48540	43.3116481	-3.1027146	5	102.9	pos
48550	43.3157925	-3.1277854	3	0.0	null
48600	43.382351	-2.9825559	1	0.0	null
48610	43.3641033	-2.9425698	2	51.3	pos
48620	43.4133094	-2.9026172	1	91.5	pos
48630	43.4221791	-2.9325785	0	6.7	neg
48640	43.3534272	-2.9825559	1	0.0	null
48710	43.3174658	-2.4653598	5	0.0	null
48800	43.1976343	-3.2080991	9	100.0	pos
48810	43.2229325	-2.9875565	4	100.0	pos
48830	43.2163849	-3.052612	2	0.0	null
48860	43.1993035	-3.1478514	1	3.8	neg
48880	43.2726783	-3.2885455	22	133.3	pos
48901	43.297878	-2.9850562	3	0.0	null
48902	43.2927896	-2.9950584	4	70.5	pos
48903	43.2660332	-3.0025615	4	31.2	pos
48910	43.3071403	-3.0000604	9	0.0	null
48920	43.3161351	-3.0250778	2	47.2	neg
48930	43.3273535	-3.0113166	2	69.4	pos
48940	43.3341353	-2.9825559	1	2.2	neg
48950	43.3156121	-2.9525632	3	26.1	neg
48960	43.226982	-2.8277963	7	0.0	null
48970	43.2301998	-2.8926342	3	48.7	neg
48980	43.3322919	-3.052612	3	18.7	pos
48990	37.1055944	27.2970026	1	48.9	neg
48991	43.3552506	-3.0050628	7	0.0	null
48992	43.3407831	-3.0050628	0	0.0	null
48993	43.3716637	-3.0225754	1	0.0	null
49002	41.5016356	-5.7444638	6	0.0	null
49004	41.5036022	-5.7487431	6	0.0	null
49007	41.5097005	-5.7451221	5	0.0	null
49008	41.5120612	-5.7415013	6	0.0	null
49009	41.5122577	-5.7438055	5	100.0	pos
49010	41.5136347	-5.7411722	4	0.0	null
49012	41.5090783	-5.7388682	12	130.3	pos
49013	41.5089798	-5.740843	3	19.2	pos
49014	41.5072748	-5.7438055	3	0.0	null
49015	41.5058654	-5.740843	7	0.0	null
49016	41.5024886	-5.7398556	10	0.0	null
49017	41.5027511	-5.7345895	6	100.0	pos
49018	41.5072425	-5.7382099	4	100.0	pos
49019	41.5064231	-5.735906	13	100.0	pos
49022	41.5253631	-5.6931356	5	0.0	null
49023	41.5216979	-5.7418305	5	0.0	null
49025	41.5131713	-5.7629001	6	100.0	pos
49026	41.5237522	-5.8248352	2	0.0	null
49028	41.4938978	-5.7247169	6	32.2	neg
49029	41.5264179	-5.7220845	4	100.0	pos
49030	41.5105538	-5.7342604	8	100.0	pos
49100	41.9808985	-5.4044268	20	10.0	neg
49121	41.5646814	-5.7036608	5	47.1	neg
49122	41.6505466	-5.6773512	9	0.0	null
49150	41.4576485	-5.6510533	5	38.5	neg
49157	41.455484	-5.593239	9	0.0	null
49159	41.4912597	-5.6773512	3	0.0	null
49190	41.4435069	-5.7352478	1	0.0	null
49191	41.3925072	-5.6563119	22	0.0	null
49192	41.5646533	-5.8037437	2	1.1	neg
49320	42.0531824	-6.5730004	50	100.0	pos
49335	41.8949492	-6.1314928	16	0.0	null
49336	41.9426798	-6.1633042	200	0.0	null
49400	41.2405993	-5.4882679	8	0.0	null
49539	41.596008	-5.5722297	33	0.0	null
49574	42.0421484	-6.8458204	200	0.0	null
49600	42.0072522	-5.6773512	5	0.0	null
49610	42.0736581	-6.0202827	25	0.0	null
49619	42.1340769	-6.0891032	66	0.0	null
49620	42.0041122	-5.7405139	11	0.0	null
49622	42.0372048	-5.8670405	14	100.0	pos
49630	41.8121219	-5.4149003	17	24.6	neg
49680	42.0351876	-5.509247	28	0.0	null
49690	42.0477795	-5.6563119	25	100.0	pos
49697	41.9384313	-5.8670405	16	0.0	null
49698	41.9020867	-5.8037437	40	0.0	null
49700	41.3541582	-5.7247169	4	0.0	null
49720	41.4025298	-5.7563151	33	33.3	neg
49722	41.4004139	-5.798472	0	0.0	null
49750	41.8677702	-5.6983979	20	20.0	pos
49780	42.1084965	-5.7247169	22	0.0	null
49800	19.5572679	-103.3789461	2	126.1	pos
50001	41.6489683	-0.8782392	4	89.5	pos
50002	41.6429234	-0.8532168	3	39.7	neg
50003	41.6612847	-0.8973142	2	41.1	neg
50004	41.6513698	-0.89016	1	25.9	neg
50005	41.6463285	-0.8973142	1	238.4	pos
50006	41.6363925	-0.8925446	3	0.0	null
50007	41.537857	-0.8865834	3	46.0	neg
50008	41.641489	-0.8782392	1	15.2	neg
50009	41.640049	-0.9032769	2	0.0	null
50010	41.6537699	-0.9020843	4	44.1	pos
50011	41.6670654	-0.9533984	3	0.0	null
50012	41.6323601	-0.9295234	2	25.6	pos
50013	41.622974	-0.8532168	2	5.3	pos
50014	41.6627946	-0.8627473	2	39.6	neg
50015	41.692694	-0.8627473	3	39.9	neg
50016	41.6656834	-0.8079772	2	0.0	null
50017	41.6499463	-0.9128192	2	20.3	neg
50018	41.6725454	-0.8913523	2	49.2	neg
50059	41.7030033	-0.815117	0	6.3	neg
50100	41.4633038	-1.3565692	7	0.0	null
50120	41.7118646	-0.9581751	20	0.0	null
50130	41.3387259	-0.7342734	22	0.0	null
50131	41.1782807	-0.6962853	23	0.0	null
50135	41.458933	-0.7342734	40	0.0	null
50136	41.2430336	-0.7865655	40	100.0	pos
50160	41.8188552	-0.5825359	9	100.0	pos
50162	41.698565	-0.7342734	24	0.0	null
50170	41.3208481	0.1869644	6	9.1	pos
50171	41.6336763	-0.7485282	1	41.8	neg
50173	41.5841922	-0.682049	2	0.0	null
50175	41.5248727	-0.5683399	6	0.0	null
50177	41.4611936	-0.1307797	7	7.1	neg
50180	41.7115407	-0.9964085	1	0.0	null
50190	41.6560013	-1.0777723	4	0.0	null
50193	41.7680756	-0.762788	5	0.0	null
50194	41.6481513	-0.8198775	1	0.0	null
50195	47.910483	33.391783	15	0.0	null
50196	41.5758184	-1.1161166	3	24.3	neg
50220	41.3229234	-2.0469151	21	10.5	neg
50257	41.5444276	-1.6517812	15	0.0	null
50270	41.5324759	-1.4241426	3	1.6	neg
50290	41.5746462	-1.2313618	7	0.0	null
50293	41.3382113	-1.7246856	9	0.0	null
50294	41.5588746	-1.3035514	33	0.0	null
50295	41.6531727	-1.3469247	7	0.0	null
50298	41.7256571	-1.0873551	2	200.0	pos
50300	41.3599416	-1.6080974	3	30.4	neg
50342	41.3041754	-1.6517812	10	10.0	pos
50360	41.1214186	-1.4144827	7	0.0	null
50369	41.0822816	-1.3180042	100	100.0	pos
50390	41.2253362	-1.5450766	75	0.0	null
50400	41.3349004	-1.1929114	1	0.0	null
50410	41.5825407	-0.9199773	2	8.0	pos
50420	41.5522706	-0.9581751	5	0.0	null
50430	41.5070187	-0.9916274	3	57.6	pos
50440	41.4814688	-1.0538252	25	12.5	neg
50441	41.4916429	-1.0346774	20	0.0	null
50450	41.4657856	-1.1257082	2	0.0	null
50460	41.3855034	-1.1448981	25	0.0	null
50461	41.4547018	-1.2313618	5	100.0	pos
50470	41.2838121	-1.2794744	33	0.0	null
50500	41.9252374	-1.8123324	4	73.2	pos
50520	41.8019434	-1.3951694	26	0.0	null
50540	41.8497867	-1.5402327	3	34.0	neg
50546	41.7691984	-1.6178011	40	10.0	pos
50549	41.8279113	-1.5039207	25	0.0	null
50550	41.9008045	-1.4338047	3	100.0	pos
50591	41.7930174	-1.6906483	40	0.0	null
50600	42.0925554	-1.1161166	4	13.0	neg
50611	42.1085683	-0.9868468	30	0.0	null
50616	42.1051989	-0.7818089	20	100.0	pos
50620	41.7186518	-1.0370704	17	178.3	pos
50630	41.7651038	-1.1257082	3	7.1	neg
50639	41.7645272	-1.1833043	6	0.0	null
50640	41.8233793	-1.2602228	3	7.6	neg
50650	41.8624747	-1.3180042	5	0.0	null
50660	41.9533467	-1.1736994	1	0.0	null
50669	41.9717233	-1.3083685	28	0.0	null
50690	41.7739731	-1.2313618	13	270.0	pos
50691	41.8192739	-1.1785016	22	100.0	pos
50693	41.8247713	-1.1257082	11	0.0	null
50694	42.1990981	-1.3180042	14	100.0	pos
50700	41.2607625	-0.0559939	4	0.0	null
50720	41.5386782	-0.7722974	1	20.2	neg
50730	41.5639307	-0.729523	2	1.2	pos
50740	41.4596009	-0.6204165	3	0.0	null
50750	41.5006081	-0.3936722	4	0.0	null
50770	41.4199427	-0.5446912	35	0.0	null
50780	41.3408033	-0.2432307	12	0.0	null
50794	41.2203352	0.2432307	20	100.0	pos
50800	41.896949	-0.810357	17	0.0	null
50810	41.9420177	-0.7485282	19	100.0	pos
50820	41.7027978	-0.8436885	4	0.0	null
50830	41.7873032	-0.8579818	3	0.0	null
50840	41.8179887	-0.7342734	1	0.0	null
51001	35.8888828	-5.3193997	4	143.3	pos
51002	35.8868875	-5.3337801	4	9.4	pos
51003	35.879456	-5.3481641	2	0.0	null
51005	35.8941687	-5.2919563	4	2.3	neg
52002	35.3040152	-2.9463171	20	50.0	neg
